Date,Open,High,Low,Close
2015-11-03,210.263,211.648,209.751,210.979
2015-11-04,211.060,211.459,209.698,210.231
2015-11-05,210.168,210.878,209.041,209.993
2015-11-06,209.860,210.191,208.374,209.920
2015-11-09,209.656,209.656,206.824,207.858
2015-11-10,207.719,208.367,206.991,208.172
2015-11-11,208.341,208.694,207.485,207.500
2015-11-12,207.229,207.229,204.566,204.597
2015-11-13,204.464,204.464,202.202,202.304
2015-11-16,202.208,205.322,201.939,205.319
2015-11-17,205.367,206.669,204.590,205.044
2015-11-18,205.199,208.531,205.199,208.358
2015-11-19,208.370,208.674,207.876,208.124
2015-11-20,208.282,209.706,208.282,208.917
2015-11-23,208.941,209.561,208.139,208.659
2015-11-24,208.442,209.412,207.029,208.914
2015-11-25,208.930,209.300,208.630,208.887
2015-11-27,208.882,209.329,208.413,209.011
2015-11-30,209.095,209.381,208.041,208.041
2015-12-01,208.293,210.337,208.293,210.263
2015-12-02,210.171,210.427,207.711,207.951
2015-12-03,208.071,208.500,204.235,204.962
2015-12-04,205.124,209.384,205.124,209.169
2015-12-07,209.042,209.042,206.678,207.707
2015-12-08,207.339,207.385,205.232,206.359
2015-12-09,206.117,208.033,203.653,204.762
2015-12-10,204.793,206.765,204.567,205.223
2015-12-11,204.727,204.727,200.880,201.237
2015-12-14,201.337,202.292,199.326,202.194
2015-12-15,202.555,205.387,202.555,204.341
2015-12-16,204.650,207.672,204.243,207.307
2015-12-17,207.376,207.637,204.166,204.189
2015-12-18,204.081,204.081,200.533,200.555
2015-12-21,201.027,202.290,200.593,202.115
2015-12-22,202.315,204.274,202.049,203.897
2015-12-23,204.220,206.473,204.220,206.429
2015-12-24,206.352,206.736,205.873,206.099
2015-12-28,205.777,205.777,204.420,205.650
2015-12-29,206.054,208.156,206.054,207.836
2015-12-30,207.734,207.734,206.197,206.336
2015-12-31,206.059,206.254,204.362,204.394
2016-01-04,203.820,203.820,198.968,201.266
2016-01-05,201.378,202.194,200.417,201.671
2016-01-06,201.171,201.171,197.905,199.026
2016-01-07,198.532,198.532,193.883,194.309
2016-01-08,194.597,196.040,191.846,192.203
2016-01-11,192.612,193.565,190.110,192.367
2016-01-12,192.783,194.738,191.435,193.868
2016-01-13,194.034,195.033,188.641,189.028
2016-01-14,189.168,193.447,187.893,192.184
2016-01-15,191.668,191.668,185.783,188.033
2016-01-19,188.866,190.144,186.460,188.133
2016-01-20,187.618,187.618,181.229,185.933
2016-01-21,186.146,188.985,184.898,186.899
2016-01-22,187.740,190.885,187.740,190.690
2016-01-25,190.628,190.628,187.597,187.708
2016-01-26,187.879,190.673,187.879,190.363
2016-01-27,190.252,191.699,187.270,188.295
2016-01-28,188.522,190.296,187.365,189.336
2016-01-29,189.400,194.024,189.400,194.024
2016-02-01,193.694,194.720,192.030,193.938
2016-02-02,193.526,193.526,189.729,190.303
2016-02-03,190.707,191.801,187.223,191.253
2016-02-04,191.167,192.735,190.052,191.545
2016-02-05,191.307,191.307,187.265,188.005
2016-02-08,187.325,187.325,182.846,185.344
2016-02-09,184.846,186.825,183.494,185.221
2016-02-10,185.710,188.160,185.032,185.186
2016-02-11,184.700,184.700,181.010,182.908
2016-02-12,183.340,186.478,183.340,186.478
2016-02-16,187.144,189.577,187.144,189.558
2016-02-17,189.880,193.068,189.880,192.682
2016-02-18,192.757,193.000,191.509,191.783
2016-02-19,191.674,191.878,190.217,191.778
2016-02-22,192.444,194.670,192.444,194.550
2016-02-23,194.238,194.238,191.944,192.127
2016-02-24,191.756,193.208,189.100,192.980
2016-02-25,193.187,195.183,192.541,195.170
2016-02-26,195.495,196.296,194.578,194.805
2016-02-29,194.713,195.827,193.181,193.223
2016-03-01,193.709,197.835,193.709,197.835
2016-03-02,197.660,198.651,196.880,198.645
2016-03-03,198.560,199.369,197.737,199.340
2016-03-04,199.401,200.913,198.677,199.999
2016-03-07,199.611,200.612,198.938,200.176
2016-03-08,199.688,199.688,197.743,197.926
2016-03-09,198.144,199.269,197.984,198.926
2016-03-10,199.097,200.508,196.925,198.957
2016-03-11,199.471,202.237,199.471,202.219
2016-03-14,201.927,202.457,201.205,201.964
2016-03-15,201.527,201.594,200.523,201.593
2016-03-16,201.424,203.202,201.004,202.722
2016-03-17,202.690,204.624,202.216,204.059
2016-03-18,204.116,205.236,204.116,204.958
2016-03-21,204.788,205.391,204.314,205.160
2016-03-22,204.864,205.660,204.057,204.980
2016-03-23,204.855,204.855,203.486,203.671
2016-03-24,203.248,203.604,202.249,203.594
2016-03-28,203.789,204.267,203.196,203.705
2016-03-29,203.575,205.591,202.831,205.501
2016-03-30,205.827,207.221,205.827,206.395
2016-03-31,206.377,206.792,205.746,205.974
2016-04-01,205.662,207.507,204.398,207.278
2016-04-04,207.319,207.402,206.257,206.613
2016-04-05,206.250,206.250,204.256,204.517
2016-04-06,204.556,206.733,204.309,206.666
2016-04-07,206.301,206.301,203.380,204.191
2016-04-08,204.554,206.063,204.169,204.760
2016-04-11,205.023,206.293,204.188,204.199
2016-04-12,204.372,206.505,203.974,206.172
2016-04-13,206.592,208.318,206.592,208.242
